ALPHA,BETA,J,CO2
0.77999955,0.049999997,0.0997881144,1.9653116
0.78999954,0.049999997,0.0880222842,1.7952332
0.79999954,0.049999997,0.10324668,1.9725677
0.80999953,0.049999997,0.10329041,2.0386107
0.81999952,0.049999997,0.10123224,2.023679
0.82999951,0.049999997,0.10285795,2.0410764
0.8399995,0.049999997,0.0682697594,1.6035315
0.84999949,0.049999997,0.11608136,2.2277749
0.85999948,0.049999997,0.0651850626,1.5412307
0.86999947,0.049999997,0.0550745875,1.3982462
0.87999946,0.049999997,0.0941159949,1.8586162
0.88999945,0.049999997,0.0736761615,1.5921185
0.89999944,0.049999997,0.0627771616,1.5365407
0.90999943,0.049999997,0.0912865996,1.8054781
0.91999942,0.049999997,0.0927772149,1.9903113
0.92999941,0.049999997,0.0883822069,1.8305234
0.9399994,0.049999997,0.10701542,2.0212302
0.94999939,0.049999997,0.0905872956,1.8557761
0.95999938,0.049999997,0.0684990361,1.4012452
0.96999937,0.049999997,0.0885611549,1.9261349
0.97999936,0.049999997,0.0484289341,1.2320637
0.98999935,0.049999997,0.10105449,1.9270921
0.99999934,0.049999997,0.0921830758,1.8749225
0,0.0599999949,0,0
0.00999999978,0.0599999949,0.0625716969,1.9159584
0.0199999996,0.0599999949,0.0834210515,2.0286634
0.0299999993,0.0599999949,0.0963498652,2.078521
0.0399999991,0.0599999949,0.11714933,2.1712801
0.049999997,0.0599999949,0.13619667,2.2961752
0.0599999949,0.0599999949,0.15322168,2.6141236
0.0699999928,0.0599999949,0.14421591,3.8281
0.0799999908,0.0599999949,0.14745784,3.4900591
0.0899999887,0.0599999949,0.0995179042,2.337266
0.0999999866,0.0599999949,0.12010754,2.5898252
0.10999998,0.0599999949,0.11035497,2.2200468
0.11999998,0.0599999949,0.0800326988,1.7428499
0.12999998,0.0599999949,0.0849900618,1.8118157
0.13999999,0.0599999949,0.12116969,2.2005811
0.14999999,0.0599999949,0.10568905,2.169687
0.16,0.0599999949,0.10784718,2.091917
0.17,0.0599999949,0.10144132,2.0583491
0.18000001,0.0599999949,0.1237742,2.2473953
0.19000001,0.0599999949,0.0587309003,1.2759839
0.20000002,0.0599999949,0.10847206,2.0767994
0.21000002,0.0599999949,0.10302531,2.0281935
0.22000003,0.0599999949,0.1323557,2.3782437
0.23000003,0.0599999949,0.0827871412,1.8191338
0.24000004,0.0599999949,0.12140442,2.1564174
0.25000003,0.0599999949,0.11192808,2.2557545
0.26000002,0.0599999949,0.10518527,1.9260985
0.27000001,0.0599999949,0.0932691246,1.853412
0.28,0.0599999949,0.0958834887,1.9747868
0.28999999,0.0599999949,0.14031422,2.5244029
0.29999998,0.0599999949,0.11191109,2.2055032
0.30999997,0.0599999949,0.13686134,2.5391183
0.31999996,0.0599999949,0.13169545,2.4843087
0.32999995,0.0599999949,0.10748758,2.0923419
0.33999994,0.0599999949,0.13410206,2.420305
0.34999993,0.0599999949,0.13016513,2.2651167
0.35999992,0.0599999949,0.0765436068,1.6576322
0.36999992,0.0599999949,0.12807839,2.3570664
0.37999991,0.0599999949,0.1227629,2.1668036
0.3899999,0.0599999949,0.1167979,2.286469
0.39999989,0.0599999949,0.0823730007,1.7839783
0.40999988,0.0599999949,0.0840813294,1.7465191
0.41999987,0.0599999949,0.12366416,2.2919509
0.42999986,0.0599999949,0.13675775,2.4580359
0.43999985,0.0599999949,0.0805648118,1.7486367
0.44999984,0.0599999949,0.1169117,2.2701657
0.45999983,0.0599999949,0.13658349,2.3864844
0.46999982,0.0599999949,0.131589,2.3973746
0.47999981,0.0599999949,0.0966464728,1.831525
0.4899998,0.0599999949,0.0513434745,1.2757668
0.49999979,0.0599999949,0.0993057489,1.8809632
0.50999981,0.0599999949,0.11131108,2.1404641
0.5199998,0.0599999949,0.11530652,2.1767251
0.52999979,0.0599999949,0.10463318,2.0444083
0.53999978,0.0599999949,0.0840716735,1.7063673
0.54999977,0.0599999949,0.10055201,2.0178878
0.55999976,0.0599999949,0.13545544,2.4893861
0.56999975,0.0599999949,0.0862438306,1.7050569
0.57999974,0.0599999949,0.12123945,2.300492
0.58999974,0.0599999949,0.10883202,2.1592422
0.59999973,0.0599999949,0.11102356,2.1505783
0.60999972,0.0599999949,0.11861688,2.3011451
0.61999971,0.0599999949,0.14316922,2.6693258
0.6299997,0.0599999949,0.0983513296,1.9060202
0.63999969,0.0599999949,0.10136101,1.9629813
0.64999968,0.0599999949,0.10892328,2.0821223
0.65999967,0.0599999949,0.11158896,2.1716247
0.66999966,0.0599999949,0.13740869,2.4670539
0.67999965,0.0599999949,0.107705,2.2319846
0.68999964,0.0599999949,0.0933239758,1.9006697
0.69999963,0.0599999949,0.11120935,1.992782
0.70999962,0.0599999949,0.0696479008,1.6981766
0.71999961,0.0599999949,0.12975177,2.4087102
0.7299996,0.0599999949,0.11701314,2.2644117
0.73999959,0.0599999949,0.14083366,2.4156115
0.74999958,0.0599999949,0.10240784,2.0623236
0.75999957,0.0599999949,0.0813383237,1.6429207
0.76999956,0.0599999949,0.13233359,2.485203
0.77999955,0.0599999949,0.1021703,2.1840303
0.78999954,0.0599999949,0.0884613469,1.8374282
0.79999954,0.0599999949,0.092959702,1.7672813
0.80999953,0.0599999949,0.10947342,2.0586028
0.81999952,0.0599999949,0.10684911,2.0484345
0.82999951,0.0599999949,0.11643668,2.2628119
0.8399995,0.0599999949,0.10744026,2.0916376
0.84999949,0.0599999949,0.10056762,1.9918971
0.85999948,0.0599999949,0.10692845,2.0680215
0.86999947,0.0599999949,0.11810982,2.2065842
0.87999946,0.0599999949,0.1274534,2.4205105
0.88999945,0.0599999949,0.12085907,1.975649
0.89999944,0.0599999949,0.0862560645,1.7260566
0.90999943,0.0599999949,0.082045719,1.7298561
0.91999942,0.0599999949,0.10353888,2.1496606
0.92999941,0.0599999949,0.13241737,2.4629397
0.9399994,0.0599999949,0.0490908101,1.3068988
0.94999939,0.0599999949,0.13669059,2.493948
0.95999938,0.0599999949,0.0757466406,1.4957212
0.96999937,0.0599999949,0.0973332524,1.8795249
0.97999936,0.0599999949,0.0948502794,1.8530668
0.98999935,0.0599999949,0.12416337,2.2307904
0.99999934,0.0599999949,0.0963308066,1.807935
0,0.0699999928,0,0
0.00999999978,0.0699999928,0.0654085875,1.9196568
0.0199999996,0.0699999928,0.0773070231,1.9872301
0.0299999993,0.0699999928,0.0963500068,2.0715113
0.0399999991,0.0699999928,0.11305889,2.1585641
0.049999997,0.0699999928,0.13493288,2.2569463
0.0599999949,0.0699999928,0.1511644,2.3921692
0.0699999928,0.0699999928,0.16915298,3.054513
0.0799999908,0.0699999928,0.16589786,4.2089081
0.0899999887,0.0699999928,0.15433154,3.5714107
0.0999999866,0.0699999928,0.14905554,3.2304261
0.10999998,0.0699999928,0.14312787,2.9045575
0.11999998,0.0699999928,0.14148906,2.6455226
0.12999998,0.0699999928,0.11847162,2.3104672
0.13999999,0.0699999928,0.12839393,2.4108131
0.14999999,0.0699999928,0.14149664,2.8756828
0.16,0.0699999928,0.12889102,2.4538169
0.17,0.0699999928,0.0873353854,1.8681821
0.18000001,0.0699999928,0.1406552,2.5936518
0.19000001,0.0699999928,0.1340562,2.3443584
0.20000002,0.0699999928,0.15965074,2.5997033
0.21000002,0.0699999928,0.15391031,2.6871586
0.22000003,0.0699999928,0.14937119,2.5948358
0.23000003,0.0699999928,0.12760335,2.3618541
0.24000004,0.0699999928,0.12421303,2.3036289
0.25000003,0.0699999928,0.12414897,2.2631516
0.26000002,0.0699999928,0.10179551,1.9815639
0.27000001,0.0699999928,0.0923480168,1.9305513
0.28,0.0699999928,0.12098645,2.2816131
0.28999999,0.0699999928,0.12598905,2.311517
0.29999998,0.0699999928,0.16190292,2.9026704
0.30999997,0.0699999928,0.12861168,2.3164344
0.31999996,0.0699999928,0.10261458,1.9422361
0.32999995,0.0699999928,0.12884428,2.4128711
0.33999994,0.0699999928,0.0953696445,1.8560433
0.34999993,0.0699999928,0.14114615,2.4472554
0.35999992,0.0699999928,0.11963282,2.1462662
0.36999992,0.0699999928,0.12138048,2.3262639
0.37999991,0.0699999928,0.12076699,2.3424752
0.3899999,0.0699999928,0.12529989,2.3221207
0.39999989,0.0699999928,0.1413568,2.646436
0.40999988,0.0699999928,0.12281673,2.270103
0.41999987,0.0699999928,0.12664168,2.3380449
0.42999986,0.0699999928,0.1562701,2.7415016
0.43999985,0.0699999928,0.14301571,2.7046432
0.44999984,0.0699999928,0.11462301,2.1316555
0.45999983,0.0699999928,0.13159172,2.2133276
0.46999982,0.0699999928,0.15390128,2.6798224
0.47999981,0.0699999928,0.11050429,2.0806253
0.4899998,0.0699999928,0.1141664,2.1259842
0.49999979,0.0699999928,0.11976046,2.3479931
0.50999981,0.0699999928,0.13326256,2.3825767
0.5199998,0.0699999928,0.12787251,2.4233985
0.52999979,0.0699999928,0.14896785,2.7421405
0.53999978,0.0699999928,0.11733491,2.3191142
0.54999977,0.0699999928,0.10350191,2.0184557
0.55999976,0.0699999928,0.0966660529,2.0413349
0.56999975,0.0699999928,0.14200208,2.586386
0.57999974,0.0699999928,0.15227355,2.7235122
0.58999974,0.0699999928,0.14199951,2.4279604
0.59999973,0.0699999928,0.15817574,2.8128362
0.60999972,0.0699999928,0.13131835,2.2837102
0.61999971,0.0699999928,0.12838128,2.275806
0.6299997,0.0699999928,0.17659916,3.0737371
0.63999969,0.0699999928,0.13553745,2.3704293
0.64999968,0.0699999928,0.0968461335,1.9632387
0.65999967,0.0699999928,0.0978920832,1.6874473
0.66999966,0.0699999928,0.13029227,2.3320465
0.67999965,0.0699999928,0.14680523,2.4992461
0.68999964,0.0699999928,0.13943051,2.4505153
0.69999963,0.0699999928,0.16653928,2.793221
0.70999962,0.0699999928,0.14728031,2.5581377
0.71999961,0.0699999928,0.1434858,2.4095523
0.7299996,0.0699999928,0.15537217,2.81638
0.73999959,0.0699999928,0.1612725,2.646004
0.74999958,0.0699999928,0.11842268,2.0720007
0.75999957,0.0699999928,0.14201947,2.4907126
0.76999956,0.0699999928,0.14881134,2.7450242
0.77999955,0.0699999928,0.11436382,2.198575
0.78999954,0.0699999928,0.11026748,2.0637619
0.79999954,0.0699999928,0.0917430446,1.7986732
0.80999953,0.0699999928,0.15797912,2.74068
0.81999952,0.0699999928,0.12142354,2.1265008
0.82999951,0.0699999928,0.13535981,2.3830028
0.8399995,0.0699999928,0.13893878,2.5388858
0.84999949,0.0699999928,0.12310994,2.4182935
0.85999948,0.0699999928,0.13153443,2.4522183
0.86999947,0.0699999928,0.14225569,2.6379411
0.87999946,0.0699999928,0.13396156,2.3358963
0.88999945,0.0699999928,0.11055671,2.1068907
0.89999944,0.0699999928,0.0888492242,1.823441
0.90999943,0.0699999928,0.12129346,2.2645619
0.91999942,0.0699999928,0.13251437,2.4133737
0.92999941,0.0699999928,0.14349367,2.488116
0.9399994,0.0699999928,0.12259017,2.3902996
0.94999939,0.0699999928,0.14162847,2.7347789
0.95999938,0.0699999928,0.1097062,2.1598141
0.96999937,0.0699999928,0.14385895,2.589582
0.97999936,0.0699999928,0.15674411,2.7630706
0.98999935,0.0699999928,0.0922104716,1.8989776
0.99999934,0.0699999928,0.10314772,1.9196117
0,0.0799999908,0,0
0.00999999978,0.0799999908,0.0632872581,1.9163631
0.0199999996,0.0799999908,0.0790392905,2.0067074
0.0299999993,0.0799999908,0.0973175243,2.0805538
0.0399999991,0.0799999908,0.11333431,2.1557374
0.049999997,0.0799999908,0.1360053,2.2821524
0.0599999949,0.0799999908,0.15553787,2.3803742
0.0699999928,0.0799999908,0.17850786,2.4977765
0.0799999908,0.0799999908,0.19026347,3.754751
0.0899999887,0.0799999908,0.18551715,4.5778608
0.0999999866,0.0799999908,0.17298475,4.0363364
0.10999998,0.0799999908,0.18590708,3.7492602
0.11999998,0.0799999908,0.18805294,3.8524983
0.12999998,0.0799999908,0.17123333,3.293771
0.13999999,0.0799999908,0.14977325,2.7840838
0.14999999,0.0799999908,0.16795704,3.1692541
0.16,0.0799999908,0.15116085,2.5624282
0.17,0.0799999908,0.17138129,2.8389463
0.18000001,0.0799999908,0.14506505,2.577255
0.19000001,0.0799999908,0.17308743,2.9611175
0.20000002,0.0799999908,0.12295702,2.2063956
0.21000002,0.0799999908,0.12388658,2.3220539
0.22000003,0.0799999908,0.15079691,2.8504264
0.23000003,0.0799999908,0.1631591,2.8971224
0.24000004,0.0799999908,0.13292991,2.4804978
0.25000003,0.0799999908,0.16020757,2.6511707
0.26000002,0.0799999908,0.14353417,2.4859762
0.27000001,0.0799999908,0.15683131,2.5174079
0.28,0.0799999908,0.17301026,3.0118423
0.28999999,0.0799999908,0.16212393,2.5840967
0.29999998,0.0799999908,0.17147155,2.9911392
0.30999997,0.0799999908,0.14378586,2.6833303
0.31999996,0.0799999908,0.15647918,2.822721
0.32999995,0.0799999908,0.15611966,2.5437527
0.33999994,0.0799999908,0.12649372,2.3564904
0.34999993,0.0799999908,0.16594575,3.0104849
0.35999992,0.0799999908,0.14766952,2.7146766
0.36999992,0.0799999908,0.17739978,2.9436038
0.37999991,0.0799999908,0.14992951,2.7299256
0.3899999,0.0799999908,0.17914057,2.8903484
0.39999989,0.0799999908,0.17144151,2.6659698
0.40999988,0.0799999908,0.1848156,2.9726424
0.41999987,0.0799999908,0.17893879,2.9310496
0.42999986,0.0799999908,0.18804926,3.2096381
0.43999985,0.0799999908,0.10800228,2.1072648
0.44999984,0.0799999908,0.16111408,2.8700984
0.45999983,0.0799999908,0.17541005,2.9560318
0.46999982,0.0799999908,0.19335876,3.1215842
0.47999981,0.0799999908,0.15651806,2.7798364
0.4899998,0.0799999908,0.11954042,2.1372678
0.49999979,0.0799999908,0.13615865,2.6289582
0.50999981,0.0799999908,0.13072461,2.365901
0.5199998,0.0799999908,0.16115423,2.7610223
0.52999979,0.0799999908,0.17788114,3.0278356
0.53999978,0.0799999908,0.13353947,2.3820093
0.54999977,0.0799999908,0.18112756,3.2701697
0.55999976,0.0799999908,0.13380371,2.5176554
0.56999975,0.0799999908,0.15211633,2.6167071
0.57999974,0.0799999908,0.16915095,2.812511
0.58999974,0.0799999908,0.13200814,2.2481503
0.59999973,0.0799999908,0.14269966,2.4693694
0.60999972,0.0799999908,0.16009821,2.7728608
0.61999971,0.0799999908,0.13569152,2.3135874
0.6299997,0.0799999908,0.18641439,3.209795
0.63999969,0.0799999908,0.17050204,2.9211586
0.64999968,0.0799999908,0.12518708,2.3980954
0.65999967,0.0799999908,0.14267741,2.6583617
0.66999966,0.0799999908,0.13403614,2.385736
0.67999965,0.0799999908,0.18566357,3.0590284
0.68999964,0.0799999908,0.15092415,2.7363212
0.69999963,0.0799999908,0.17101736,2.7939122
0.70999962,0.0799999908,0.1462432,2.4897127
0.71999961,0.0799999908,0.17089655,2.8578112
0.7299996,0.0799999908,0.13062756,2.2768028
0.73999959,0.0799999908,0.14257985,2.3774884
0.74999958,0.0799999908,0.14321727,2.578794
0.75999957,0.0799999908,0.1426996,2.5601661
0.76999956,0.0799999908,0.14976953,2.7551849
0.77999955,0.0799999908,0.16031125,2.7591345
0.78999954,0.0799999908,0.17721775,2.9839094
0.79999954,0.0799999908,0.14407115,2.5968661
0.80999953,0.0799999908,0.18087591,3.1161468
0.81999952,0.0799999908,0.18052708,2.8952336
0.82999951,0.0799999908,0.13945019,2.3890202
0.8399995,0.0799999908,0.15414032,2.6274779
0.84999949,0.0799999908,0.16202302,2.8302162
0.85999948,0.0799999908,0.17409803,3.0468111
0.86999947,0.0799999908,0.15635458,2.7445593
0.87999946,0.0799999908,0.18670899,3.0458438
0.88999945,0.0799999908,0.17003915,2.8804548
0.89999944,0.0799999908,0.14923476,2.8134904
0.90999943,0.0799999908,0.15194304,2.5398083
0.91999942,0.0799999908,0.14974257,2.7077112
0.92999941,0.0799999908,0.17067911,2.7487206
0.9399994,0.0799999908,0.17381495,2.6822064
0.94999939,0.0799999908,0.13273603,2.3750875
0.95999938,0.0799999908,0.17091095,2.7425385
0.96999937,0.0799999908,0.18967091,2.9105337
0.97999936,0.0799999908,0.16795672,2.9676971
0.98999935,0.0799999908,0.15998521,2.8927886
0.99999934,0.0799999908,0.18475261,3.168355
0,0.0899999887,0,0
0.00999999978,0.0899999887,0.0638713688,1.9262397
0.0199999996,0.0899999887,0.0792847201,2.0358329
0.0299999993,0.0899999887,0.0939600542,2.0811291
0.0399999991,0.0899999887,0.11268168,2.1580267
0.049999997,0.0899999887,0.13613521,2.2601531
0.0599999949,0.0899999887,0.15772492,2.3720477
0.0699999928,0.0899999887,0.17908083,2.5103471
0.0799999908,0.0899999887,0.19889425,2.9331522
0.0899999887,0.0899999887,0.18582375,4.5519767
0.0999999866,0.0899999887,0.20325898,4.8184333
0.10999998,0.0899999887,0.15929562,3.6406875
0.11999998,0.0899999887,0.18006973,3.6936092
0.12999998,0.0899999887,0.18281221,3.5693536
0.13999999,0.0899999887,0.18179329,3.7526388
0.14999999,0.0899999887,0.1921996,3.4986427
0.16,0.0899999887,0.19882618,3.2459662
0.17,0.0899999887,0.17739983,3.0674553
0.18000001,0.0899999887,0.16048567,2.6633654
0.19000001,0.0899999887,0.13681087,2.5403199
0.20000002,0.0899999887,0.19839719,3.3314257
0.21000002,0.0899999887,0.15008703,2.4071558
0.22000003,0.0899999887,0.17952289,3.1740673
0.23000003,0.0899999887,0.21130015,3.3495996
0.24000004,0.0899999887,0.13965991,2.3685381
0.25000003,0.0899999887,0.14477523,2.6078613
0.26000002,0.0899999887,0.16358729,2.8020813
0.27000001,0.0899999887,0.19125378,2.9249561
0.28,0.0899999887,0.14523742,2.688971
0.28999999,0.0899999887,0.19853632,3.0512574
0.29999998,0.0899999887,0.18870093,2.9572661
0.30999997,0.0899999887,0.18180485,3.0617759
0.31999996,0.0899999887,0.18430331,3.1974337
0.32999995,0.0899999887,0.20999287,3.3261001
0.33999994,0.0899999887,0.18495817,3.0274103
0.34999993,0.0899999887,0.18990077,3.3512237
0.35999992,0.0899999887,0.17717589,2.9505329
0.36999992,0.0899999887,0.19791622,2.9960008
0.37999991,0.0899999887,0.18769808,3.016789
0.3899999,0.0899999887,0.16780323,2.9184151
0.39999989,0.0899999887,0.19710936,3.4048495
0.40999988,0.0899999887,0.19705513,3.2369025
0.41999987,0.0899999887,0.15925764,2.8673072
0.42999986,0.0899999887,0.20816416,3.2648082
0.43999985,0.0899999887,0.18602861,2.9606776
0.44999984,0.0899999887,0.20403713,3.3106616
0.45999983,0.0899999887,0.14264555,2.5795546
0.46999982,0.0899999887,0.18799739,3.3538325
0.47999981,0.0899999887,0.21108095,3.337312
0.4899998,0.0899999887,0.2074776,3.2361226
0.49999979,0.0899999887,0.16924666,2.8638651
0.50999981,0.0899999887,0.18572199,3.0738583
0.5199998,0.0899999887,0.19452514,3.330199
0.52999979,0.0899999887,0.18494193,3.1671371
0.53999978,0.0899999887,0.20681527,3.6597347
0.54999977,0.0899999887,0.20381354,3.2620554
0.55999976,0.0899999887,0.17237566,2.9866295
0.56999975,0.0899999887,0.16866095,2.9568353
0.57999974,0.0899999887,0.17332366,2.9178243
0.58999974,0.0899999887,0.18897069,3.0518832
0.59999973,0.0899999887,0.17305486,3.1392348
0.60999972,0.0899999887,0.16258413,2.827024
0.61999971,0.0899999887,0.19646284,3.0837831
0.6299997,0.0899999887,0.19550388,3.3104777
0.63999969,0.0899999887,0.19900881,2.9625807
0.64999968,0.0899999887,0.19277276,2.9745724
0.65999967,0.0899999887,0.17221613,3.0144904
0.66999966,0.0899999887,0.18141197,2.9824083
0.67999965,0.0899999887,0.19210951,3.1951306
0.68999964,0.0899999887,0.19422984,3.1440561
0.69999963,0.0899999887,0.1782652,2.83324
0.70999962,0.0899999887,0.16950198,2.9169369
0.71999961,0.0899999887,0.18641354,3.2787044
0.7299996,0.0899999887,0.20757182,3.2808897
0.73999959,0.0899999887,0.16059676,2.817482
0.74999958,0.0899999887,0.18225281,2.9049911
0.75999957,0.0899999887,0.15905567,2.8084655
0.76999956,0.0899999887,0.17007023,2.9089773
0.77999955,0.0899999887,0.19335139,2.9227171
0.78999954,0.0899999887,0.19545716,3.0216286
0.79999954,0.0899999887,0.18185753,3.2737329
0.80999953,0.0899999887,0.20214407,3.4076955
0.81999952,0.0899999887,0.11792982,2.2007573
0.82999951,0.0899999887,0.18583986,2.9919186
0.8399995,0.0899999887,0.20809805,3.3243687
0.84999949,0.0899999887,0.2156214,3.1884916
0.85999948,0.0899999887,0.18713097,3.1804788
0.86999947,0.0899999887,0.20513859,3.3489225
0.87999946,0.0899999887,0.21081424,3.2589078
0.88999945,0.0899999887,0.18275014,2.9290836
0.89999944,0.0899999887,0.19797492,3.2037489
0.90999943,0.0899999887,0.20722628,3.4072263
0.91999942,0.0899999887,0.20646285,3.3221302
0.92999941,0.0899999887,0.12145636,2.1880774
0.9399994,0.0899999887,0.18484989,3.1015255
